# outside_temperature_celsius, room_temperature_celsius, fridge_temperature_celsius
9.4916,18.4820,6.0671
11.3064,17.6442,7.9373
13.0809,18.9392,5.4000
8.4219,19.5127,3.2259
8.7850,22.5020,6.6256
11.9321,18.6303,9.9828
8.9680,19.9812,4.2276
8.1106,17.7687,4.5603
15.4124,22.4491,7.7290
7.8870,16.2544,5.4210
9.8162,18.8714,5.5687
8.0822,23.2511,5.8870
12.3908,20.5945,5.4572
6.8797,19.7780,5.0920
9.6511,25.2795,3.5159
10.6470,16.4843,3.7487
13.8222,19.2625,1.4468
8.7084,21.1043,7.5713
9.7907,25.2249,5.3390
9.5712,14.9450,9.7500
7.4319,17.9734,6.0967
9.9124,18.6408,2.9086
11.2489,23.7085,5.2852
9.9151,24.6865,3.6612
13.8131,17.3215,4.5293
11.3570,18.3817,5.8553
7.8209,13.9432,6.4016
8.1810,22.8701,2.7176
12.8672,23.2757,6.3549
7.6054,21.7512,9.0595
10.2856,25.0409,6.1416
13.0028,19.1214,3.1144
8.4912,18.2286,4.3700
10.5179,21.9061,5.6828
10.4821,18.7490,6.4894
9.2137,16.6707,5.3307
10.9610,20.7800,7.8965
9.6258,19.4251,7.6385
8.8105,23.3277,4.3762
11.8956,25.7427,4.3877
10.0723,17.0301,0.5833
7.7908,24.3746,6.5365
11.0765,23.9949,7.4190
10.2260,20.1751,8.7782
11.6996,22.6765,6.4101
11.2012,21.8652,4.9636
8.5336,22.7071,6.7831
9.7401,20.2392,3.4102
11.9833,18.5484,6.2830
10.1367,21.1780,5.9087
10.4164,12.8360,6.4052
8.4613,20.5869,5.3420
12.1254,18.8827,1.4419
8.0098,18.5064,1.1389
9.9550,19.7939,8.1436
10.0398,16.7748,1.5035
12.1720,22.4117,6.7015
7.6042,20.3214,5.5495
7.7521,22.9024,7.5609
11.4237,20.5726,5.7407
8.1184,19.9690,4.9161
9.3300,18.6463,4.9733
13.2873,21.0450,3.1249
8.9172,16.2318,6.6922
8.5420,23.5027,8.8750
10.0996,20.3858,1.2921
11.7155,22.6149,6.8071
13.8506,20.0984,6.1907
8.7988,22.6713,3.1725
12.7994,18.4956,9.8869
8.1772,20.6951,6.7414
9.3228,22.5844,3.6550
8.8265,23.9420,4.0673
11.6492,24.2431,6.7516
12.3676,17.0551,5.0369
9.9473,24.7087,4.1931
11.2776,20.1329,6.5225
9.2379,21.2471,4.4908
8.0203,19.7695,7.1736
9.1691,19.0342,5.3516
7.6830,20.8111,6.4350
7.8941,22.2784,5.0071
8.6179,19.1306,3.5183
10.9241,16.9199,3.3626
7.2822,19.3810,3.0598
8.4809,21.9855,4.4519
14.6393,22.4238,5.6399
5.2538,18.0712,11.0102
11.6961,22.4225,5.5272
5.4503,20.0523,3.9712
4.3164,20.2643,5.8547
11.8713,18.3452,3.7429
9.3547,19.0044,8.4222
11.0194,27.4247,5.3207
5.1817,19.1008,6.1863
9.9464,16.6815,3.2316
12.3180,18.4921,6.8645
13.6381,22.8730,5.6620
10.5348,16.3257,1.1638
8.6135,23.9352,3.5073
10.1285,22.1118,7.6513
8.8860,17.5398,2.8179
11.9245,15.5760,5.2061
11.0313,20.5400,5.0195
10.4127,17.0928,3.8742
12.4980,17.3317,4.5201
11.0340,16.0346,7.0080
11.6011,16.6623,3.9338
9.9139,19.1900,11.8628
12.0731,21.5789,7.6838
15.7842,22.1877,4.8868
11.7436,21.4489,7.4830
8.5416,18.6933,6.7152
9.9976,19.8884,7.7101
9.3649,17.8940,2.8102
8.7075,16.5167,2.2396
10.5669,22.3800,5.8261
11.7469,16.5861,8.8597
12.8322,23.9628,3.9135
12.1405,18.0050,4.7225
11.4708,14.5115,7.5497
10.6829,22.6182,2.7849
10.0303,17.9234,4.3951
12.0398,21.2848,7.0706
5.9307,17.4483,3.9628
11.0750,21.2047,3.5863
9.9832,20.8285,9.6614
11.8650,17.1661,3.0831
11.8512,22.5217,2.0534
11.0698,24.7951,5.8017
7.1021,19.5613,7.4518
9.0473,21.1733,4.0620
11.0621,17.7258,4.4173
7.9616,21.8433,3.7774
14.0076,20.6380,4.1621
9.6109,24.6086,4.5724
8.5817,20.7018,3.8331
12.0013,20.9083,4.3090
11.0251,24.3096,6.0380
12.4011,18.6272,7.1191
8.0431,14.9465,5.6176
8.1300,20.7726,10.6652
8.1848,23.3185,4.0900
12.7556,21.7636,7.2934
10.5146,18.8027,3.6516
9.3962,21.6471,5.0503
11.7635,18.4518,4.6718
10.9804,22.9221,5.7397
8.3201,18.0547,5.9530
7.8167,21.9549,2.9931
8.1268,20.8588,6.2358
9.5048,19.6725,3.5352
12.4134,23.0719,8.3908
12.9545,20.5649,5.6316
8.4251,22.4419,5.5836
11.3522,24.5580,7.2806
10.1887,17.4793,5.1008
8.7799,20.1805,2.9114
10.9627,22.5118,4.4938
8.8664,23.9148,2.4212
9.8212,15.4444,10.2318
9.3559,16.5658,5.9107
12.2031,16.1588,5.9379
9.9832,17.1903,7.1420
6.7847,21.4984,6.1398
7.8427,23.3806,5.9539
10.9969,15.2722,5.2458
9.2998,16.9721,6.0464
6.3927,23.8560,4.1626
10.2766,22.0973,2.0937
10.1433,17.0967,3.9493
6.9640,16.4814,2.9049
7.4617,20.7477,3.4338
10.4427,20.5534,2.4314
9.4627,16.0043,6.0884
8.9017,25.5802,6.4360
8.9195,14.9134,6.7454
9.8249,19.4935,6.5890
10.1159,18.1591,5.8389
9.0161,14.1003,5.9890
11.2892,16.8376,4.2361
10.6702,18.5622,6.4376
11.1577,18.2338,2.7520
6.7984,19.1150,6.1764
12.7180,18.5131,5.6150
10.9952,20.8222,3.1992
11.8803,23.6859,4.2661
7.7411,25.9556,4.0302
8.6115,18.9715,4.7606
9.8531,22.0743,6.5399
9.5010,17.7537,5.2765
10.0506,19.5307,6.6203
6.7278,23.6336,5.5847
7.8994,20.5875,3.7121
8.6533,20.1486,6.3657
9.6262,21.6290,4.3438
9.5038,24.0000,5.1501
14.3455,20.3016,6.7271
11.9749,13.5523,5.4242
9.5515,20.7628,5.0693
13.8482,25.7297,3.7952
10.0895,17.3078,1.8438
11.9231,15.8962,6.5725
10.3181,17.0450,6.1219
9.0007,17.4419,3.0441
13.3726,20.9093,5.3028
11.5990,13.8205,2.3614
12.7968,15.2935,5.1274
9.7483,22.3039,9.4678
10.6898,19.9014,6.4547
11.4655,22.6552,3.9305
9.9660,21.6864,6.8428
12.6683,18.5296,5.3746
11.4292,22.0424,5.8774
11.0518,20.9794,3.3925
8.7749,16.1008,3.3256
11.1236,13.8475,5.1618
12.0495,23.0835,4.4369
11.6332,22.3519,4.1741
6.3946,19.4545,4.3067
9.7478,20.0365,8.7850
6.7714,26.6799,4.6172
13.6567,21.3601,5.8218
8.2715,20.1176,6.2159
12.1114,20.1187,3.4008
10.5619,15.6888,4.0950
11.3533,23.8135,4.6371
8.8518,19.6621,5.1733
11.3445,16.0056,4.1301
10.9331,18.5874,6.8488
13.1820,18.6819,4.5245
4.6805,15.8694,3.4667
9.9440,23.2714,4.1915
8.6730,21.7282,4.9087
7.7932,17.3706,7.1108
8.2247,25.1255,6.5464
11.4904,22.2087,4.1131
11.9078,21.1373,5.6914
11.8799,21.8105,5.0389
10.0039,21.2368,6.1118
10.5038,20.4882,5.3091
8.5735,21.5700,2.6576
9.8552,21.8403,4.4517
12.7691,21.0302,8.4988
10.0649,23.7085,5.9137
12.5042,17.3088,5.3668
9.0626,24.6491,2.5285
7.8562,22.0648,6.2839
9.1187,16.1623,1.3889
9.3492,26.3916,7.1198
11.5423,17.3187,3.5513
12.3564,17.3736,4.9209
9.6367,21.9285,3.4683
9.0418,24.2275,7.4098
14.6742,21.8799,4.4435
14.2373,19.1868,4.1799
8.0327,20.7203,9.6829
10.6545,25.8721,3.2406
7.7676,22.4985,4.5407
6.6181,23.5218,6.8199
7.7176,22.7438,4.8202
10.4291,17.7976,4.4223
10.6882,22.6693,2.3160
10.9609,22.7904,5.8086
10.9502,21.8468,6.9401
10.0806,16.6871,7.2201
13.0647,16.9813,4.4703
9.1033,25.4409,8.5420
10.0762,17.6754,3.5682
10.6362,21.3825,2.2242
6.3942,26.9759,6.6969
9.6089,25.9251,6.7089
10.4386,18.5232,3.2484
6.3206,24.2598,5.1876
8.8964,15.6505,4.8600
8.1800,16.3518,5.8213
10.0675,21.6737,5.3574
8.6592,18.0939,4.2626
7.4457,21.8404,9.6834
9.9524,17.9985,6.0349
8.4516,21.2896,7.4439
9.7415,21.0292,2.1239
10.6435,20.0543,1.7866
12.3864,19.9675,0.6884
8.7731,20.8446,1.7481
9.5960,19.5387,5.9529
8.5333,18.6224,3.3018
10.1174,23.2300,5.7098
7.9052,17.2806,3.7631
10.8345,16.8109,4.0875
7.8138,14.5796,5.4837
10.7640,22.0722,5.7158
10.6624,18.1309,5.3345
11.8333,23.0730,3.9659
13.9470,24.6769,9.4485
7.6942,13.4051,4.7454
10.3937,22.5629,5.7271
12.9564,17.6559,5.8267
11.3794,23.5837,10.6477
11.4127,21.3214,2.9522
10.8245,17.9673,6.2479
10.6530,21.7329,6.6924
12.4356,18.5727,11.8272
8.9576,19.3307,4.8297
9.3029,18.8370,4.8963
13.2190,12.0933,3.6655
12.7679,15.4275,2.2066
10.4059,25.8237,3.8018
9.6289,17.6551,1.9697
12.5874,18.4993,5.5989
11.7943,19.7737,4.9195
5.6195,17.0654,4.3382
7.8119,17.2088,7.3186
10.1990,21.4354,4.4317
10.6880,18.8255,5.5115
9.4673,19.7563,4.4898
8.2233,23.6963,2.8119
11.2359,19.4258,8.0098
8.8080,19.8643,3.2541
11.8645,27.3454,4.9587
7.8401,17.2128,3.6973
9.4320,19.4874,4.2447
7.8943,14.3310,6.1297
7.2310,19.6785,5.0956
11.0765,16.8294,6.5872
9.5387,23.2010,3.5935
10.9997,22.1728,3.0346
11.1319,18.7835,5.4889
7.8990,23.8305,5.8674
7.0546,24.1558,7.1446
7.9892,21.6015,7.6554
11.7816,18.4429,6.9455
7.2383,20.9450,8.5410
6.6796,27.3090,6.5796
8.1278,23.1192,6.4555
9.2749,22.7332,6.2127
9.2073,22.1247,1.0612
9.4148,21.2090,7.3348
11.5564,16.2904,0.4227
10.4974,19.5751,5.7378
7.9751,21.5098,6.7370
10.3892,26.2231,5.4223
11.6750,9.9723,6.4580
9.2065,25.6089,1.7561
9.5794,21.0731,6.9758
10.0234,16.8535,8.0991
9.6039,20.4919,5.9781
10.5468,17.8742,5.1689
8.9379,22.8893,4.7135
8.5779,20.4675,4.8070
12.0007,14.2623,5.3508
12.4967,18.9085,9.4938
8.8578,17.1886,2.3955
8.9092,19.6988,4.9317
6.0961,20.3240,2.1698
9.5674,18.9500,3.2218
10.7171,25.2965,5.3145
5.3545,17.1674,4.2542
11.4185,20.1927,6.0298
12.6226,21.7732,5.9913
9.1273,20.2090,6.8111
9.8598,24.2990,5.1612
10.4739,20.0043,7.3601
9.5838,16.4092,4.4406
11.0734,14.9935,2.4382
11.7576,21.0960,4.5796
12.4580,27.0514,4.8208
11.6710,20.1250,5.8664
6.6871,16.9894,5.0667
10.0682,24.2716,2.9772
10.2164,19.5484,7.5525
12.7919,22.3897,2.9334
7.4206,22.3511,7.1510
6.1682,22.3016,5.3726
6.1741,15.5886,6.8229
9.5373,22.9651,2.2649
12.4237,16.8040,2.2667
7.1444,17.1785,4.3958
9.7590,18.7884,1.6946
9.2764,17.4806,4.2879
9.2594,17.3401,6.2487
11.1633,21.2601,9.8586
11.5875,16.6391,1.0790
10.1041,19.1437,4.0811
9.5648,22.2529,5.0033
7.2950,19.1137,5.6942
14.4873,21.8871,6.5588
9.0890,22.1803,3.0177
8.5622,21.8619,9.2726
10.5047,17.4690,7.3215
7.2857,19.8093,4.2149
9.8646,24.2419,5.2820
11.8414,16.1367,6.2628
10.0423,23.4757,5.2152
9.4112,22.4481,6.1630
8.9141,21.9242,6.5793
10.1993,21.2969,5.3634
8.6466,22.1792,8.1304
9.0438,23.5277,6.1524
10.5936,24.1903,2.5296
8.6979,17.2428,5.8341
8.6300,17.1304,3.3989
6.9208,17.5466,6.9356
9.2893,23.2846,3.4588
11.4158,16.1220,4.2569
11.5018,16.0897,5.8156
10.9726,17.3122,2.9053
7.2366,22.2211,6.0520
7.4983,18.9590,7.8370
8.3242,18.8943,8.6963
10.5469,22.8114,4.1706
8.8202,20.3894,3.9872
10.2918,21.4592,4.3957
13.9452,14.3358,5.4748
10.2841,19.0818,6.9474
10.1653,20.3620,3.2891
11.5134,21.2396,4.7956
12.2669,22.8137,4.6366
12.9918,17.1992,1.4933
14.0457,22.6401,6.2942
9.0156,21.3072,9.1875
11.3180,19.3202,5.1904
11.1340,17.4749,4.6024
10.3583,18.3908,5.9633
10.1659,22.3740,1.5528
7.4308,24.8786,6.6170
12.5919,20.4491,4.9893
12.5017,24.7583,2.5274
11.5741,21.4330,6.2278
10.8337,17.3944,0.3246
10.7584,22.2400,5.3834
10.4950,21.1592,7.2394
8.5345,20.2981,4.4451
13.1497,19.4425,3.5014
11.5197,15.8116,7.3982
8.4802,18.9492,2.1404
11.6298,24.2589,5.8440
5.0167,24.0999,7.3786
10.7967,20.0638,3.7838
9.8617,26.4987,4.4562
10.4752,18.9084,1.2282
10.5854,19.8873,7.5157
15.9406,20.3636,7.1792
7.1717,18.8597,4.7961
11.7599,20.9904,8.1806
5.8125,15.6073,3.1779
8.8805,20.3895,4.6390
12.4687,19.9783,7.6401
13.8532,20.1146,6.4987
6.0107,19.7101,2.8412
11.7557,18.5645,3.4500
10.5871,23.0800,5.6040
10.8478,21.9423,4.6285
7.1106,14.0924,6.6669
9.3689,15.6054,5.4729
9.5791,21.9831,5.9480
9.7513,19.7622,4.0044
7.5594,21.2520,5.4577
6.6121,24.6836,4.2748
9.1526,22.3421,2.2096
7.9082,20.3260,4.2660
10.6796,20.2501,2.7457
10.6980,24.2270,5.6160
8.1410,17.9582,4.6385
6.0826,16.6450,3.7875
14.1604,22.8501,6.1338
11.0376,19.7196,5.1199
10.8312,23.3187,5.2661
11.6585,19.0786,6.4385
10.2811,20.0026,3.9636
7.5993,25.5803,8.1881
8.6127,19.2218,4.0931
7.8529,21.1695,4.6634
9.9234,20.5452,3.2013
10.6319,18.5416,6.2447
8.2251,21.5699,2.3688
10.1579,22.6080,4.5103
10.1822,18.3102,7.9502
11.9395,21.8732,6.3104
11.4021,16.7813,4.4501
9.1435,22.3557,4.6255
11.9461,24.2540,4.7831
10.6800,20.1038,4.5705
11.0916,18.6923,2.0554
9.9189,24.9761,4.6795
8.3481,19.4810,4.9711
6.7077,20.3164,3.0558
8.6035,18.3915,5.9480
11.8488,21.8455,3.3451
7.2680,18.4905,5.3911
14.9845,15.3381,8.4696
10.2225,16.4592,5.6889
7.7914,17.6132,4.6533
12.3107,20.2896,7.5844
8.1448,22.7591,0.4018
10.4063,20.6919,6.2232
7.7541,19.5408,3.4411
12.5266,20.3283,7.8264
13.2363,22.2122,5.8662
13.1094,18.9887,4.0727
9.1862,21.6031,8.4294
11.1338,19.8298,6.1749
8.8932,22.9385,6.0151
8.7439,21.4031,4.7871
8.5506,17.6784,3.2099
10.9272,16.0160,7.2553
9.3908,20.0482,8.0882
7.8036,19.3817,7.2325
10.8145,16.1001,4.4570
9.0466,22.2603,3.9930
10.2214,21.2772,5.9460
9.8776,22.1192,5.0361
9.0151,20.2854,7.0942
7.2029,22.5971,4.3801
6.2689,20.7327,2.5281
11.5110,26.2449,9.0831
6.5074,14.5994,4.4362
13.5458,19.9029,9.1769
10.1758,18.3426,5.4634
11.0735,22.1257,4.8993
6.8643,17.7202,8.5798
12.1159,21.1514,3.8071
11.2154,19.7598,5.0619
13.7235,21.9357,3.9008
8.9853,19.1622,5.1572
8.7555,19.0393,4.8632
11.4462,24.4108,4.6643
9.3985,23.4770,5.5893
10.9654,22.0969,2.8336
8.2508,18.9560,3.3757
11.0949,24.0976,8.3323
9.9396,19.5661,3.8057
10.3382,21.6776,4.8921
10.4246,20.8467,4.0946
10.8873,21.9615,4.0699
11.0787,21.7815,1.5433
9.2535,21.6115,9.1552
9.2363,27.1394,5.2310
7.5158,23.9650,3.6028
8.6528,15.3662,6.4260
13.4639,17.7061,5.2733
6.7905,17.6932,3.9136
10.2852,17.7580,4.5850
12.7050,16.2213,6.4460
9.4252,17.9224,6.4806
10.8774,22.0773,4.8071
6.7025,17.3513,3.8219
6.9247,23.2534,3.2641
8.0466,15.3996,2.3110
12.1591,22.6517,6.8477
6.9273,20.9271,4.8447
11.3095,21.2438,0.8891
12.1956,22.4662,-0.3507
9.6239,14.2679,5.3239
9.6246,20.1879,6.4944
10.4361,18.5425,1.7525
8.8914,17.8442,5.5893
12.9738,22.3514,2.1571
11.9568,13.2563,5.4059
9.5968,17.1831,1.8088
12.2069,18.9305,3.6349
9.1229,26.7121,5.9655
12.1055,21.8300,7.8458
10.0117,20.9380,7.2289
6.7667,23.4833,3.6685
11.2238,21.7211,6.1455
7.2407,20.2055,4.2002
12.0211,17.8552,3.1201
10.1413,20.2011,3.8481
12.3271,18.4259,2.9237
11.7454,21.4232,4.2189
12.1692,15.6245,8.5381
10.0766,21.0124,2.1054
11.1098,11.6671,8.4582
12.2749,20.5020,5.5878
10.8477,20.5838,6.2933
8.9995,25.5353,6.7211
8.7680,18.0107,4.4853
8.8981,18.1737,3.7826
9.1757,21.5102,5.9827
11.7641,22.5070,5.8618
8.8862,17.7131,2.5079
9.0508,20.1005,7.7320
12.1414,21.8526,0.4263
8.7165,21.4338,9.1050
10.3326,17.4071,9.3828
13.3381,21.7256,4.4790
11.1839,19.8693,6.7751
10.9138,22.8732,4.8362
13.6456,19.2294,4.5600
9.2215,19.8504,5.1350
6.3445,21.6348,4.9758
9.3149,17.3228,4.9390
7.6738,17.9105,5.4250
10.6019,20.9003,5.8305
10.3011,22.5835,7.2656
9.0149,18.0455,6.3589
5.6979,19.5231,3.5107
10.0700,23.0863,3.1313
8.3392,17.1010,7.9209
8.4477,21.6159,2.6036
9.1597,18.3997,6.2521
9.5036,24.1479,5.6287
8.2420,21.8271,4.2178
8.5736,20.1377,8.0524
11.0214,22.0355,3.5977
5.3538,16.0375,2.8468
9.5714,15.4166,2.4513
10.8275,20.7491,2.5450
9.9006,21.8365,3.8955
7.0278,17.3356,5.7627
8.4950,17.3605,6.9574
11.2564,23.1780,7.9717
14.2428,16.8017,8.1981
9.8669,21.7732,6.5877
12.3734,15.9062,6.8174
12.3558,19.2222,2.9669
11.8101,27.1228,4.1372
7.2024,20.2853,4.7352
11.1862,17.6736,4.3465
7.6081,20.0521,5.7134
12.4875,15.8541,5.0380
5.4702,23.5898,5.7840
8.3788,16.9971,2.8016
13.6899,19.6259,1.2700
13.4611,22.4186,7.0078
12.5485,21.6621,4.8836
15.5967,24.1506,1.9791
10.7684,18.1916,4.0084
10.8519,18.4504,5.2735
10.7010,19.9772,6.0718
8.5677,14.7535,5.2155
9.1538,22.7804,5.5614
11.5806,19.9307,2.7744
10.7877,19.8740,8.0333
9.6288,20.5448,7.2084
11.8361,23.0965,5.3302
9.2253,21.9734,3.6119
7.0062,24.1900,5.7376
8.6765,19.5986,2.0693
14.5969,15.9626,5.1436
10.8215,19.1921,2.4204
8.4244,23.5144,4.5105
11.2620,22.4646,8.3057
12.1527,20.6966,7.1979
9.2994,23.1571,8.0572
7.2053,17.1379,3.1196
10.4498,21.5456,10.0483
10.5612,26.9495,6.7538
11.3958,20.0568,4.8310
7.4917,24.3497,6.6758
10.1835,17.3884,3.9355
10.0738,21.3111,2.4119
8.4128,24.7432,6.8921
8.2906,24.3764,7.9451
11.0076,18.7931,6.2288
9.9208,17.9714,8.7566
7.4612,19.6569,6.3450
11.8419,15.4308,2.6567
10.8025,16.4505,1.0284
9.3886,17.4020,2.9223
10.1246,28.7734,5.6830
11.1626,17.8977,2.1960
9.7243,19.5979,2.7819
10.2551,22.9103,6.3081
11.2301,19.6836,4.3229
8.2417,24.2355,7.5702
8.3860,17.8228,2.1524
6.2907,21.9118,1.6936
6.7902,21.1621,4.9862
8.5470,22.7682,4.5589
9.5794,18.0239,2.9642
10.0344,22.4860,3.9660
9.3512,18.0896,6.3623
6.6833,18.1614,4.8875
10.9925,20.4463,4.8901
8.6814,17.7595,5.5023
10.8759,19.9130,6.1372
9.7114,22.8187,5.7977
10.3057,24.0651,5.2078
9.4443,17.3273,4.8892
9.5296,19.6984,2.6105
5.2778,23.0847,6.3915
9.3128,19.4797,5.7558
9.0526,19.6505,5.5569
10.3409,17.7316,9.0763
9.0182,21.7331,7.4444
8.6667,19.4114,3.2821
13.4698,15.6831,5.4737
12.3328,17.2573,7.2732
8.9265,23.6046,4.0622
10.9448,22.8356,5.5563
10.5037,17.7340,5.9892
12.2456,22.5454,4.1826
9.6588,18.0566,1.3839
6.9772,25.4943,9.7765
7.9867,22.9136,7.0914
7.4973,24.2021,7.6231
11.4684,16.0474,6.5893
6.4467,21.9980,3.0438
13.9715,17.8746,5.3844
10.8994,19.6296,4.3421
14.1841,23.4283,4.5526
11.7013,21.6836,4.4725
9.8027,15.6765,2.3692
11.7241,17.2890,8.3572
11.2334,22.3156,6.9413
12.5717,21.0577,3.6077
13.2060,28.0744,2.9870
10.9096,15.1871,3.8543
11.7564,21.0733,3.8536
6.7705,24.3714,6.1044
9.1113,20.0407,4.2817
10.5414,16.6643,5.7121
11.8022,22.2171,2.6214
12.0347,15.8463,5.1551
9.9934,21.4837,3.6111
3.1717,21.2428,3.6598
8.7616,19.3682,2.2614
11.9490,21.4638,4.4604
9.3211,22.3925,5.2480
9.2514,15.6683,7.3563
7.9709,18.8931,6.1985
9.8331,19.2163,7.4388
11.0081,19.3702,4.4744
8.1076,16.8424,3.6759
10.3337,19.9653,5.4772
9.8666,19.0348,5.7772
10.0771,16.5312,2.7362
9.2739,22.4111,3.6249
12.0858,23.7363,5.5198
10.3912,21.0577,5.1060
10.3676,17.5173,3.9424
10.1056,20.3030,6.1098
8.8622,18.2199,1.8877
5.4167,21.6527,5.6623
6.0925,22.3139,6.0316
8.7002,13.7664,5.9370
9.1568,24.3284,5.3267
6.9254,27.8045,6.4869
13.3621,18.0507,6.5532
10.7757,22.7398,2.7748
7.4362,24.2851,3.1811
10.4922,21.1622,5.0015
10.9231,19.4737,6.5761
9.5376,17.8040,4.8580
10.5107,21.8996,3.0813
11.1373,21.5319,2.7373
11.6856,23.0560,6.3364
9.8936,20.1463,3.9833
8.1855,19.3475,5.3286
10.1465,20.8050,8.1719
11.2589,22.4653,1.9524
13.1176,20.7224,7.2524
12.7948,17.9584,6.5590
12.2164,16.5753,6.9042
8.9887,19.3218,8.9770
11.3507,16.5791,5.3483
10.5517,18.9287,5.0288
9.2622,20.7571,3.6692
8.9337,20.4603,6.5215
9.9105,23.8914,8.0534
7.6670,18.8075,7.1547
10.6022,19.3539,7.8572
12.3393,15.8257,4.3265
8.6218,15.5418,3.6229
11.4427,22.6417,4.1441
10.5478,16.1155,5.0709
9.3288,26.1427,3.8771
7.3710,22.7332,5.3126
10.1194,22.7576,5.6952
10.7130,22.0455,8.2082
13.1567,18.1345,6.7375
9.4824,23.3503,5.1258
14.2256,19.7353,6.1258
11.2022,21.7185,5.8739
10.5111,15.1001,2.6325
10.9196,19.6912,5.8407
9.0431,14.6924,4.0489
9.3789,21.7297,1.8796
8.8646,15.0211,5.2746
10.2537,23.8432,5.7014
12.8085,18.9545,5.2872
11.2185,23.6885,2.3895
8.7375,19.5867,4.9412
11.1045,21.0959,4.3276
11.3049,12.0956,6.6285
6.9773,14.7933,4.9061
11.8447,19.1152,7.7976
7.2369,19.9184,2.2531
10.9105,21.6512,4.1624
11.0446,17.3114,6.1229
9.7719,18.6068,4.4458
9.4606,19.5722,7.4009
5.4055,23.0306,5.5828
11.7533,18.4562,2.9880
10.2612,17.6715,5.1983
9.1845,19.2481,7.6888
12.1601,18.4217,5.5376
8.1301,16.4498,3.3165
7.7703,20.4859,5.3945
7.7021,16.4414,2.2418
9.3808,18.2393,1.2779
10.4456,23.6542,8.0256
9.5573,19.0383,6.1746
6.1917,22.6953,5.9343
9.7819,23.8934,7.6436
8.7998,16.2832,6.4100
11.0269,18.1016,8.1250
9.6011,15.3829,7.8997
7.1215,16.5587,5.1741
5.1419,24.2949,1.7111
7.3856,22.3722,3.9782
11.7060,20.9671,5.5914
7.5356,18.5235,7.1086
10.2936,17.8467,1.6996
7.0251,17.2013,8.2763
10.0200,21.4228,4.6458
10.9296,22.3260,4.1054
11.0015,25.2860,2.1722
11.4668,19.7347,6.6289
8.2693,17.1592,2.2789
11.4373,18.3443,5.1263
9.4271,20.3605,2.7399
11.5332,21.0153,5.7053
10.5548,22.3928,2.0283
9.2112,19.5597,2.0511
9.6344,18.9259,5.8466
9.6225,23.5015,2.3654
9.3383,19.2828,1.4121
12.7025,18.6653,8.2772
11.5802,24.7134,5.7257
8.1912,21.4024,4.4652
9.2824,17.4998,1.3880
9.2199,21.8253,5.7273
10.7303,13.3679,6.0410
8.5453,19.1021,5.3111
6.6567,23.4967,11.8714
11.0920,18.3091,1.8235
9.2162,20.2721,1.5088
8.7618,20.2864,8.1847
9.0878,17.5386,5.8139
8.3721,18.4072,2.5556
9.8950,15.6459,4.2565
9.5421,21.5315,5.2125
13.5109,19.1803,5.7809
8.5031,16.1581,2.7605
3.3910,19.2817,1.9966
9.0007,22.2652,4.5629
10.9120,23.0850,4.3076
8.4885,25.8311,6.3465
10.4128,22.0695,7.2300
14.3339,22.5363,3.3851
10.2495,21.6544,6.1142
11.2010,19.0016,6.7362
10.9588,11.7422,5.4396
11.3840,24.8946,6.8295
10.9273,20.0277,9.5055
9.8446,23.6637,8.8263
8.7713,18.4443,5.7382
10.3699,18.9856,7.8455
6.4642,22.5348,5.2902
12.1896,21.4796,6.6846
8.0893,20.7473,5.4971
8.6853,21.5302,4.9758
5.3167,14.8904,6.0389
8.0300,16.6597,4.7999
11.0512,22.5012,3.3484
12.0078,19.1297,6.7022
7.3752,17.4387,7.1839
11.0489,21.5386,3.2114
12.8964,24.4213,8.9387
11.4728,21.2262,2.7666
12.2953,24.8075,4.3710
8.2557,18.0411,6.3441
12.0576,17.9360,4.6719
8.4430,15.8556,6.6213
13.0474,18.7233,6.3475
8.4246,15.7159,6.1005
8.0887,19.7136,3.3590
9.5246,17.6042,3.4507
13.8035,24.4159,3.7547
6.5376,17.8681,6.9521
9.5191,22.0293,5.8627
9.9309,18.5076,4.9393
11.1919,16.9768,3.9236
11.9369,19.3525,8.3108
12.2468,22.3986,7.0817
9.5111,20.2072,6.3287
8.9495,17.2066,2.4544
13.3942,19.4068,3.9612
11.2768,21.7932,4.7240
11.5715,21.3016,5.5527
6.6588,18.1651,6.7017
8.6263,21.7680,4.7723
12.4615,19.2578,4.1796
10.8611,20.8589,6.8954
10.4879,18.3904,5.2449
7.4033,22.0746,3.9577
10.5460,22.2445,7.0712
7.5557,19.7766,3.4593
10.6745,15.3579,6.6373
5.0156,19.6454,7.4626
9.5729,21.0716,2.1339
8.2947,17.6902,6.8303
10.2555,21.7911,9.0661
10.9779,17.4337,4.3315
11.4589,22.1957,6.2600
10.4587,15.2931,2.6480
7.8638,22.1623,6.0514
11.7154,20.8810,6.6244
6.6892,16.2852,9.3426
7.0508,24.4328,8.5890
14.7093,22.3207,6.7892
8.3321,23.7136,6.1109
9.1615,22.2276,6.5252
12.1084,19.2886,1.8005
12.8368,13.6965,3.4580
5.7514,17.1751,6.6636
11.1404,24.4799,4.3511
11.6847,17.2011,7.5155
10.1221,21.4800,2.8704
9.5652,18.9484,5.4555
11.7911,15.9147,1.7727
9.4026,20.8664,4.0895
8.4875,17.2559,6.2615
11.4172,22.7942,5.0263
10.2739,18.6023,1.8335
9.0823,12.1902,3.6868
11.9159,15.8581,0.0354
10.6182,20.3323,3.4587
