# outside_temperature_celsius, room_temperature_celsius, fridge_temperature_celsius
6.7723,19.1848,2.2207
10.7482,15.8942,2.4761
6.6659,22.7986,5.1512
9.4132,17.8725,6.2311
9.3324,28.1068,0.9003
9.2752,17.6758,6.3695
9.5154,19.7453,3.4589
9.8189,19.1076,5.1557
10.2239,21.4215,3.2811
6.0128,21.5639,5.4577
8.5168,19.5249,6.1439
12.3676,28.2952,3.1698
9.8585,18.4054,2.8252
9.4600,23.2892,5.9863
11.3374,22.4446,2.5992
9.5126,21.2158,5.6337
7.9520,21.9323,2.2410
9.6511,24.7724,6.2774
10.5959,22.9648,2.3121
12.2296,18.3744,6.2818
10.0013,25.1226,6.1975
8.9866,19.6811,7.8822
9.3015,20.7930,3.6565
12.1339,22.2261,4.4468
8.2751,26.2943,0.5014
8.8994,20.2931,2.3731
8.0911,25.0589,6.6066
11.2190,19.2642,6.8829
8.6712,24.5872,6.1958
9.5892,19.5797,4.6423
17.2894,18.2805,0.5684
7.8625,22.9120,7.6853
8.8124,19.4771,6.4236
10.8849,20.7597,4.1874
14.5195,19.8666,5.5474
9.6319,19.8279,7.4160
12.4179,23.0427,4.4414
9.7698,25.1162,7.4817
12.0083,21.0487,4.5020
10.7601,19.8821,2.5023
7.9287,19.4602,6.4139
11.2919,16.5224,4.6775
8.5832,18.8066,5.6353
9.3707,21.9130,4.8316
9.6942,22.4975,5.9973
9.5400,18.9336,4.2129
9.3191,23.6817,5.3516
10.5441,27.2856,7.7598
11.5922,17.6568,3.6089
8.4649,20.7902,4.3351
13.5571,24.0664,7.3790
4.8419,17.9631,6.1317
9.8435,19.7511,5.2278
8.6715,21.2549,4.9266
9.8265,20.6568,7.5209
8.8537,21.2746,7.6202
12.2866,18.2873,5.7792
5.2122,18.1105,6.6715
10.8792,22.9139,3.5460
4.7153,25.1725,2.9740
10.1278,15.2823,5.2946
12.7641,22.4277,6.6755
10.4628,21.2703,6.4091
7.7544,19.9519,5.4436
10.7178,23.1008,5.1871
10.5481,22.0675,7.6602
8.1744,19.9813,6.2099
10.2498,23.4716,5.2105
6.3660,18.9121,4.4008
8.8814,21.5809,5.4948
11.7592,23.8982,6.1503
11.3569,18.5058,4.1790
10.7291,11.3157,8.0483
7.3745,21.0502,-0.9198
11.8168,19.2242,6.5813
6.8059,19.7530,5.9563
9.9867,18.6123,4.0281
12.6714,25.2794,4.9600
9.5249,15.7367,7.0136
10.1022,17.4247,7.8343
6.3814,17.6065,7.3370
10.5943,21.4214,8.5343
8.8509,19.6716,7.8637
5.7711,21.0900,3.3144
11.4068,16.6398,5.1141
11.1716,14.9588,7.4046
11.2358,19.1152,4.0551
8.2286,18.4539,6.0378
6.9912,19.8022,7.4748
7.5174,19.6641,5.4016
8.0613,18.9853,7.0347
9.9116,21.7898,6.5540
11.8050,25.1580,3.1015
7.4164,21.4064,3.2225
8.6276,22.8425,7.9775
9.2121,22.6175,7.7762
9.4841,16.3879,5.7941
10.7581,19.1793,5.1611
10.1460,17.0814,5.6810
9.8922,20.2080,5.2175
10.0363,18.9138,1.9638
14.0964,23.2710,6.7573
8.5182,21.0467,3.2969
10.2454,25.6762,3.1273
8.4786,15.1237,7.3303
11.8725,19.4323,3.5053
6.5484,16.7147,4.3117
10.6129,23.6515,8.0628
8.6444,21.3636,4.7431
8.6833,20.7589,2.0256
7.9483,21.4559,5.2057
5.5640,18.0580,6.7215
9.3325,19.3215,5.6509
10.0955,21.8172,-0.9294
7.2523,17.6986,2.7189
9.7823,23.2878,7.3395
7.5274,18.3735,5.0245
9.0492,17.8729,3.1739
8.0567,20.5242,4.4799
8.9731,21.7069,4.6356
10.9499,18.5442,6.5590
7.0478,19.0217,6.8178
10.8416,21.5489,3.7954
8.2107,20.2656,3.1622
9.9292,17.6908,3.9472
7.3966,20.3749,4.5703
13.0058,16.3539,4.0800
12.7059,20.3478,4.1291
9.9745,21.6858,9.3930
7.4959,20.6631,9.2790
12.8252,22.1249,7.4459
10.2466,19.2569,6.0983
7.5945,20.2505,4.4690
10.7349,21.4772,5.7572
6.8074,19.6254,2.5945
11.4961,20.5712,3.3380
8.9307,18.4463,3.5651
7.2656,18.6296,1.8984
10.8073,21.8029,4.2006
11.1995,22.1068,4.1488
8.1663,19.8718,6.2639
6.8442,19.4594,5.3431
7.5206,20.0202,5.3772
8.2839,20.6467,7.2738
10.2342,18.1585,3.7165
9.7267,22.4075,6.0205
9.8484,16.6583,5.1222
11.7486,24.6760,2.9216
7.8912,22.9324,4.6577
11.5109,25.0930,2.8153
9.9513,27.4099,2.0378
8.7618,21.0093,5.6322
11.5151,19.9979,2.2561
11.2511,16.8634,6.6586
7.6013,23.1709,2.4222
9.5727,17.5997,6.9662
12.0481,22.2866,4.2045
10.7192,13.9874,8.3294
9.5761,20.9068,5.1743
7.7673,21.6538,6.0672
9.3536,20.5079,2.3031
10.9874,14.4708,4.0862
10.7118,25.1209,5.2806
11.0401,20.5396,3.2869
8.8706,23.5097,4.1518
11.5518,21.9532,3.5152
11.5555,16.9254,6.5510
6.8540,18.3480,2.8115
13.9380,18.8008,4.1567
13.3888,21.7694,5.6518
11.5895,20.5783,1.2773
10.1389,20.4258,7.5871
9.0398,19.0837,6.4854
11.5629,27.0765,-0.5918
8.7786,13.4154,5.5363
3.8099,17.4375,3.1324
8.0082,15.3183,4.5427
10.1855,13.8981,5.2688
11.1012,21.6536,5.0605
7.8315,19.5910,7.6382
11.4256,21.6725,4.3673
13.5016,23.8341,4.9344
11.4342,22.6356,5.6269
8.5335,24.0058,4.9860
9.7640,17.6759,3.6398
11.1684,14.4221,4.7377
8.0870,21.0343,7.9258
8.1221,22.2303,3.3064
8.4789,20.2692,7.3735
8.1780,22.4931,6.0862
13.2045,20.0746,4.1331
11.4553,20.1789,8.5620
11.0647,23.1870,7.9247
11.0660,18.2309,6.8729
14.2017,21.0047,6.2332
9.6945,19.6224,3.5783
8.3399,20.3961,6.7968
11.1963,15.2462,5.1843
8.7511,21.6734,3.6295
7.9631,19.3989,7.0111
12.5540,20.7895,8.0385
12.9081,19.2322,2.1704
11.5402,21.0254,4.5329
11.0068,17.0510,4.5083
7.8134,19.5407,2.4851
11.0597,21.4444,6.1670
9.8959,9.3743,5.2821
13.4138,20.1007,9.1472
9.4435,18.0437,4.3885
11.2530,27.2423,7.0330
12.9509,22.1543,7.3832
12.1735,20.6953,7.2636
11.1374,16.8383,3.3981
10.9230,21.3252,0.2108
10.2157,19.4833,6.7437
9.3877,23.0707,2.3082
9.4454,22.4871,6.2898
9.0295,15.2773,9.1631
12.1279,20.3476,9.0815
11.0384,19.7585,4.7829
9.5220,20.3206,8.1701
10.8888,20.3874,6.8195
12.1876,21.2930,4.2551
9.4867,22.0423,6.6201
12.4946,17.7295,5.8926
12.7631,20.7274,6.0454
4.7700,16.7857,7.8774
10.0883,13.9954,3.6702
13.1102,17.8308,5.7118
14.1894,25.1084,5.8192
10.5581,22.4414,7.9846
11.7627,23.4552,3.6045
11.4691,19.5271,4.8169
7.7803,17.1939,3.2041
10.9125,22.2208,4.9754
10.5659,19.8358,6.3476
10.6890,21.8823,4.5594
10.0376,17.1118,3.9891
10.9303,18.3392,3.8576
10.7943,16.7203,2.6996
14.5270,20.2647,0.8457
11.9430,23.3365,6.7224
12.0586,19.4337,3.2795
12.9265,18.1941,5.0455
10.0646,20.8500,3.6485
5.9788,17.6376,6.0038
8.6841,17.8443,3.6566
9.9789,20.7736,5.7036
7.3265,20.4170,6.1982
9.5328,16.0662,5.1181
8.2693,19.1728,7.4926
11.6350,18.7229,5.8495
11.6742,21.1482,6.5662
12.5140,26.3404,6.7432
11.7908,18.6929,6.5810
10.4023,17.4995,4.2383
8.0444,18.5190,5.2542
9.2186,26.0800,5.6275
10.1699,22.9051,4.6338
12.2232,16.5268,7.7453
11.5025,18.6815,2.5430
12.0037,24.8568,5.1659
10.8169,13.1934,8.3916
5.2980,21.0811,4.3968
10.9968,22.2326,4.7696
10.3358,19.3745,3.6699
8.6888,22.2829,5.3271
12.2577,20.3473,7.3892
13.9747,20.4151,6.4557
13.1484,18.1339,4.2504
12.4148,17.7178,4.0467
7.4587,16.6001,1.3206
9.1844,18.4256,7.7303
7.0983,18.2496,1.1692
10.6639,20.3421,2.6437
7.7346,17.9702,4.4388
7.8523,23.5270,4.9805
11.4699,20.8547,5.2134
8.3968,18.1702,5.6370
11.8755,24.3366,6.7908
8.8238,17.0880,5.6209
9.2046,16.7795,2.0074
13.5705,18.0988,3.0188
11.0238,20.0720,2.7746
14.3635,20.0864,5.3375
7.2645,20.2982,1.6125
7.2941,21.7421,7.3868
11.2416,21.2301,7.8920
9.0396,18.1556,8.8473
12.3702,19.1710,6.0502
10.1071,20.3753,3.6338
7.3025,18.9530,7.8409
15.1327,17.1135,4.7364
13.9503,19.1645,5.9779
11.7299,19.7741,2.5559
8.7271,18.4802,5.0767
9.0695,15.8220,4.8484
10.1183,17.8702,1.6782
10.6710,16.9516,6.2746
9.4180,24.1124,5.1389
8.5555,9.8662,0.5556
10.6769,23.8345,2.9166
8.4368,16.0130,9.1934
6.7248,24.0070,1.6827
11.5849,20.4618,3.3620
13.9394,23.2988,4.7201
11.2928,16.1598,5.4637
9.2200,18.2907,4.6446
10.1620,18.6508,3.0694
7.4207,20.9577,4.8025
11.3071,22.2886,7.6999
10.3712,18.8618,6.6224
8.1005,22.5859,5.6190
12.6455,18.9020,5.7682
11.6798,17.5198,5.9444
10.0572,25.2054,1.1601
12.8760,18.4535,4.4580
7.7258,20.1081,6.2826
7.1207,21.0383,6.4862
11.6378,17.6328,5.3603
10.3872,18.7814,5.2122
12.8321,19.4076,4.2106
11.4897,17.2532,4.2612
13.3733,15.2020,3.0254
10.1335,18.2672,1.8816
7.9264,20.6897,2.4997
8.9463,12.8882,2.8036
7.2770,19.1047,5.5481
9.7117,20.9467,6.0224
11.2916,22.5296,5.6763
9.2679,20.7126,2.1571
11.9094,21.1132,3.0084
9.2213,19.7443,4.5814
3.8931,17.2793,6.5935
8.3791,12.0729,7.1033
9.5230,13.1956,5.0297
9.1010,22.7278,3.0890
13.4068,24.0092,3.1019
12.5702,21.0608,3.7124
11.4969,18.1473,5.1110
13.2071,15.7487,6.9201
5.8851,18.2926,1.8944
10.2661,21.8084,5.0168
14.6406,24.7348,6.2545
8.0670,18.9075,5.7427
9.9175,21.3203,3.5570
8.4660,18.4521,4.4100
8.4614,22.4380,3.5733
9.2228,24.3164,6.5785
12.9857,24.2653,3.7479
10.4197,14.0790,7.5990
9.8689,18.8488,3.2298
11.3387,15.9360,3.8335
10.7603,22.2604,4.6397
10.7371,20.0021,6.9405
10.0962,22.3971,5.4094
6.6633,21.4314,4.3818
11.7112,15.4850,6.8976
10.2984,23.7608,8.3685
10.5909,18.2059,4.3454
15.5925,24.6303,7.8109
11.7238,21.4668,3.8615
11.3586,19.0087,6.5850
8.6243,22.2350,1.5606
10.1979,19.5798,4.6364
9.5275,21.2066,2.1577
5.5403,16.9148,7.3964
7.2794,18.7181,4.7503
9.6357,11.7030,6.6391
13.9652,19.7337,4.0704
10.7323,17.5330,3.8999
8.7272,14.7301,1.7395
9.6818,18.5677,2.4943
8.6187,18.9098,7.5633
7.1926,25.6696,4.8290
10.5290,18.4741,5.6273
9.4342,23.7128,3.0748
5.8052,16.0412,4.1596
8.8667,19.2912,4.0616
12.5895,15.3359,6.9131
8.9426,20.3861,4.3570
7.8736,21.7489,4.2824
11.6619,18.5387,6.2216
7.8843,26.5274,4.3009
8.2919,23.8336,0.1185
9.9460,18.3875,5.0517
7.5495,19.2059,1.9869
11.7054,16.7206,6.1585
9.0530,24.1246,4.0977
11.3725,21.6502,1.5041
10.4547,24.9303,1.5548
11.8951,18.1556,6.1961
9.2891,14.0083,8.5052
10.4429,17.4127,2.1962
9.1722,17.2818,7.0168
9.5325,19.5781,5.7512
7.8108,15.2101,8.0793
8.7442,20.1951,4.9785
9.3843,20.9294,5.4616
10.2932,22.4364,2.1125
12.6384,14.7313,3.4878
10.8114,27.1088,4.5546
11.8009,18.8840,3.3760
10.3033,18.8201,5.9972
8.0108,10.6264,3.2992
11.2759,16.7142,5.7115
12.3980,26.0675,8.2247
15.2638,18.7875,8.4858
6.5309,15.1780,4.8621
7.2903,18.9743,4.6585
10.2727,15.9321,5.7525
10.6395,16.3854,4.1614
12.2755,23.1226,5.6092
11.1610,20.4506,5.5698
7.3987,15.3046,6.4970
11.6892,22.7359,6.4792
10.9930,21.8951,5.3030
9.6305,17.4188,6.2114
11.1610,17.2708,1.9657
7.9179,23.1591,6.6233
6.7557,17.4306,5.6523
9.8915,19.4132,5.5797
10.9661,19.1915,5.8600
8.4328,21.2272,5.4236
12.7540,14.0449,4.5365
9.9430,19.1626,6.0462
9.3242,17.7332,5.4294
10.9703,23.6255,3.3985
10.1394,21.3610,6.3289
10.5938,16.3441,5.0467
8.1342,19.0282,9.5934
6.4234,20.5785,8.0921
5.9807,24.7196,5.0778
13.1093,24.3300,6.3646
6.4165,17.4610,5.8190
10.8636,23.2540,5.1100
13.0159,16.9538,3.2916
11.3022,18.2844,2.0188
13.6489,20.4064,3.7252
10.7461,20.0721,8.0111
11.0543,25.7424,7.2776
10.7072,23.5117,2.1114
11.2443,14.5602,3.8396
9.9837,24.4523,6.3758
7.3458,17.5806,3.8497
8.1729,27.1854,6.2353
8.6680,16.1352,1.5330
10.2385,17.5571,2.7287
6.5807,19.9402,2.9998
7.9077,20.9156,8.7518
9.1584,20.0904,2.8864
8.9902,17.5728,4.1843
10.2000,17.8608,5.4029
12.9093,20.5705,4.2426
8.8157,13.0126,4.5570
8.1145,25.7510,5.2108
12.1139,24.1019,2.9368
10.2021,17.2322,6.9915
9.4113,25.3816,-0.8184
9.4194,16.1142,2.1265
8.7262,25.2816,6.7521
11.6304,19.9887,1.6912
7.3328,17.8727,2.3623
11.0729,18.0724,2.4579
9.0912,19.0330,3.4837
9.7630,16.1234,5.7707
9.5784,16.9969,4.7727
9.5537,22.2200,6.1132
9.4760,22.8797,5.8549
9.6945,23.8357,8.7264
11.3270,16.3013,5.0764
10.4874,23.6179,5.2191
9.8453,18.0592,3.5813
7.1813,20.4801,7.2265
8.7018,24.6355,5.4618
10.7659,15.1974,3.1231
12.0265,22.3282,6.0234
13.2627,18.2966,7.1494
6.8470,18.6316,4.8993
10.4258,19.9317,3.8757
11.5058,22.0952,8.3167
13.2635,24.7304,0.1430
11.5116,22.6235,4.8320
13.3611,19.7017,6.5420
11.1546,18.9753,3.2321
12.1009,22.7414,4.6112
7.7662,19.1234,4.2798
13.1237,19.9985,6.9920
8.1218,22.2738,7.7321
11.6858,21.5831,7.0917
11.4309,22.0358,7.8917
8.6349,21.3858,7.8935
12.0271,20.6759,8.7387
13.5907,24.6935,6.3403
12.2108,23.5594,6.6189
11.6018,17.4599,5.3844
10.4294,20.6068,7.6615
9.5748,17.3770,4.8134
13.6482,23.8858,4.9090
10.0730,22.2265,5.4605
11.1503,14.9599,5.2840
9.5746,16.6095,3.4695
9.3665,18.0393,3.7267
12.2875,24.7339,3.5669
13.5066,26.2437,6.0534
9.9389,20.3958,5.0235
12.1657,20.4160,3.5892
12.4046,18.1584,8.9707
8.5622,13.7645,6.6996
10.3888,22.4661,3.1943
9.8124,20.7711,4.7305
8.8504,29.8221,3.5343
7.4688,22.5470,4.7038
6.1154,22.7805,4.1497
11.6115,23.6753,7.7867
8.4135,21.6527,5.0356
10.6365,20.0093,1.8505
9.4650,17.3027,3.2360
10.7931,20.8678,3.5104
9.0818,25.5292,0.0317
9.2069,24.9722,7.1645
8.7521,21.6459,4.9186
8.4609,19.7003,5.3305
8.6159,12.7245,1.4474
10.1372,19.0453,1.8916
9.0477,17.0136,1.7938
11.0067,19.8900,4.1577
6.8789,20.7138,8.5157
6.9439,23.5895,6.5331
10.6939,19.0334,7.2656
4.5045,18.1433,4.9656
13.2862,24.4751,6.3995
7.9456,17.6405,3.8472
10.3039,25.9505,3.8957
10.3032,12.6155,4.6305
8.5481,18.7447,2.9527
7.6455,25.3898,5.5863
9.2100,25.6046,4.8328
10.2207,20.1251,3.3447
13.2890,16.3405,4.9646
9.1963,15.7357,7.8864
5.9566,20.7947,6.1104
8.6232,23.1567,9.6477
10.5017,15.4036,3.8944
10.3124,24.5936,6.4828
10.4987,14.1708,8.3418
11.4131,21.8966,5.4343
9.2684,23.0585,3.7745
7.6033,13.5292,4.9716
10.8096,17.9542,4.9709
9.7781,21.1668,5.2816
7.0638,23.2395,8.5699
10.2785,19.7305,5.4454
10.0364,20.9564,2.8618
6.3868,19.8950,4.8257
11.5184,17.5759,6.7891
10.5284,23.4116,2.4830
12.3369,22.6681,2.1714
10.7351,17.2953,4.1634
10.3331,15.1025,4.2364
9.4994,21.2686,2.9536
8.8965,18.2740,5.7336
9.3558,18.4006,6.7481
7.8066,21.7418,5.9661
8.4522,18.7319,6.0343
11.3391,23.3367,7.2888
11.7961,19.9540,5.9285
10.4170,19.8990,3.1760
11.4635,22.9115,6.5680
12.0398,21.5063,5.2232
7.3117,20.4293,2.0356
8.7063,20.0766,9.2007
7.7185,17.5540,8.4634
11.4523,22.5653,5.3506
8.8485,21.4773,7.1474
10.4586,22.4707,4.7001
8.2560,24.5010,5.1255
11.3640,21.3187,5.9083
11.9391,12.8937,-0.1793
9.1556,19.0957,7.2942
12.0204,20.0454,4.2955
9.5074,20.6614,5.8481
11.4122,18.2921,5.6254
7.7436,19.8034,5.2767
8.3717,19.5844,1.0682
11.3057,22.1686,6.1873
9.6011,14.8078,6.2056
11.8839,17.3407,5.9222
7.7396,26.1938,1.1073
11.5988,21.2430,6.1302
9.7696,14.6866,5.1264
14.8252,21.9189,1.3384
8.0686,19.1195,0.3435
12.2758,15.7804,0.5095
11.8225,18.0409,6.9522
10.3389,23.6420,7.0933
9.8265,23.6933,8.2368
10.3751,17.3318,1.8403
5.6542,18.1906,4.0694
11.9780,25.5649,5.9137
12.9040,23.1657,2.3660
12.2904,21.6186,7.0446
10.3758,25.1275,3.1504
12.2051,19.9629,3.7492
10.1142,24.4012,6.2139
11.1712,21.6653,2.6056
7.8895,22.9263,8.2217
13.5674,18.5544,4.2767
12.2555,18.6528,4.1831
6.8749,22.5918,4.4366
8.7488,21.3812,0.5145
8.0668,19.8560,4.5511
14.1681,21.7468,5.5164
12.8654,16.7216,8.3000
10.2208,22.3173,7.5356
12.8747,17.9262,7.9271
8.4224,19.0522,5.3444
9.9641,17.8496,5.9881
8.6290,20.6490,6.5088
11.7181,13.1144,3.1409
12.7690,20.2942,1.0132
10.4809,15.3208,7.8641
9.5228,18.8060,3.3402
8.0808,23.4827,4.3946
9.8282,15.3033,4.3789
7.4070,21.5259,5.4449
12.4882,24.5973,4.1554
9.0811,22.3436,5.3493
8.9423,20.1128,5.6859
13.9397,20.5002,6.3724
11.0688,16.0354,3.7001
9.6362,22.1021,7.2058
13.1745,22.2900,7.9119
10.3661,24.2349,2.6687
9.0438,20.4644,4.6284
8.1020,19.7290,4.8797
8.6189,21.5564,9.8744
10.7330,22.8289,5.8785
9.4033,19.8983,5.8098
9.2070,15.1566,3.4410
8.4302,22.8108,8.1701
7.3464,16.8419,5.9939
12.2968,21.7858,2.9665
10.6026,23.3142,3.7429
8.5615,17.9086,4.1582
12.2204,16.3124,3.8042
12.9322,20.5989,5.3690
14.0062,18.0091,6.5905
12.1387,26.4344,4.8661
12.4741,22.0401,5.3480
12.8022,12.5545,5.9658
8.3583,15.8265,1.5634
9.8058,26.1305,9.4164
13.2011,20.2472,6.6942
8.4895,19.6556,0.6105
11.2748,20.5806,1.4323
12.1782,18.9651,7.2033
10.0893,20.7702,4.6468
10.3367,24.7068,5.7619
10.5915,22.9034,6.5422
9.1235,17.7525,7.4373
11.6252,23.1646,7.3915
11.3079,14.1341,4.5211
6.3903,23.0370,7.6763
13.3903,20.6261,6.2037
9.9996,21.1739,2.7374
8.0603,21.9471,2.6989
9.4575,15.9846,1.6401
12.0801,16.7272,4.9203
11.1911,12.1047,5.8447
11.5957,22.8133,4.2271
11.8355,16.7949,3.8623
11.1668,16.1279,4.9325
12.4484,22.7503,3.1051
13.9803,19.2384,7.3100
6.4701,22.3296,7.6500
7.9884,20.1648,1.3295
10.2646,18.0701,7.5528
7.9496,19.9516,5.9090
6.6989,18.9607,5.6089
9.8590,22.6115,2.9105
9.3482,21.4509,7.5372
12.0624,20.0981,6.8225
6.3886,22.5299,7.9181
10.5324,18.9821,1.8789
8.8201,15.7661,2.2055
12.2695,22.1610,8.9474
13.9924,17.3264,6.9359
8.5751,20.6268,6.3271
8.1299,25.7078,6.5674
11.5682,18.7910,7.1748
10.6307,20.5801,4.6849
9.4304,21.7130,8.4736
9.9420,19.1667,4.2456
7.8908,14.1656,6.2599
8.4797,24.2308,5.7983
8.3957,21.3186,6.6087
7.0443,22.2721,7.0849
8.5158,23.4629,6.1501
12.6373,23.1730,3.8912
11.8084,20.5205,2.7372
10.7650,22.9664,1.9704
11.1705,23.4775,1.9956
9.9681,16.2084,5.6001
3.0438,17.7871,4.8618
6.7764,25.3284,4.3862
7.8659,22.4589,3.7173
9.2914,15.7933,4.8951
9.8556,20.9738,3.8687
10.7098,18.1052,6.3553
11.7831,18.7965,4.2476
13.7240,23.5476,4.8722
13.3301,23.3477,3.4314
6.7811,19.1340,6.3214
8.6973,10.7511,3.5472
8.9325,23.9762,3.7030
11.2329,22.7526,5.7649
12.4044,18.3542,8.2676
7.0011,16.0541,4.5471
9.7710,21.4274,3.5241
11.1006,18.5891,1.8166
7.2227,19.6608,2.3585
10.5349,21.6659,3.4020
7.8904,21.4826,4.3513
10.6523,22.3815,5.4404
8.4451,10.5109,4.7262
12.9475,24.7906,4.4747
8.1230,15.4306,7.7718
9.5407,17.5578,4.4375
11.4152,20.4707,4.2929
11.2477,23.3950,3.6129
13.4916,18.2935,3.9140
12.0126,18.4287,5.5344
11.7420,17.5825,5.9957
11.9826,21.0632,3.7135
8.9802,26.8101,9.7029
13.7546,22.2156,2.5652
8.0696,16.2644,6.1647
11.8457,25.2564,5.5064
9.5305,24.2507,7.4305
10.3392,16.1590,6.9861
6.1555,20.8254,3.9702
7.7252,16.6367,5.5602
5.5676,18.2767,6.5752
13.2126,22.0683,6.0361
9.0451,23.1608,5.6436
9.5787,17.5966,8.9721
10.9092,25.9785,5.9428
8.2359,22.0781,0.1839
8.4316,23.9413,4.7031
10.1483,16.6007,4.6984
11.8214,23.7308,5.7323
9.8266,17.8999,5.5985
10.4884,15.6496,8.9892
9.2143,20.5095,2.6425
5.9123,14.3243,4.4954
13.5304,25.1643,3.6723
9.0780,25.7422,7.1755
7.7976,18.7828,3.4684
6.2182,19.9781,5.5858
9.4993,21.6710,4.1953
9.2538,20.4824,7.8457
10.8131,21.1172,2.9719
10.6559,15.6525,4.1660
8.8485,20.4978,6.5168
12.4465,13.0065,5.7841
10.4265,20.5090,4.6565
11.9285,25.1291,3.9724
8.7095,19.9176,0.3640
10.0517,23.2270,5.9895
11.9941,17.1786,4.0561
11.4426,25.2810,4.6823
11.4891,17.1833,6.0427
11.5122,20.3889,2.1285
6.7649,20.7902,8.2801
7.8696,25.4325,6.6064
10.1782,19.2336,6.3983
10.6419,16.0771,5.3390
8.4300,18.5525,4.5276
7.6839,21.0381,2.0832
15.3128,20.2611,4.5127
10.7563,18.3776,5.9616
12.1128,22.8058,5.5317
10.6372,17.4834,8.8541
12.6969,20.0244,5.7253
8.1529,19.9353,3.5140
11.1818,19.5295,9.0282
8.3505,22.4698,3.1870
8.2358,22.3729,6.3662
9.0818,15.3501,5.1951
10.8724,16.8285,3.4716
10.9397,14.5972,5.7124
8.1904,15.2123,5.6128
10.1023,20.2752,3.2876
10.0840,19.5107,6.0987
9.5714,23.0590,7.0129
8.9008,18.9121,5.9365
13.3111,18.0645,8.7347
10.5755,22.1530,4.9162
10.4636,19.1812,6.1570
7.9035,17.2101,3.7579
12.6786,19.2672,6.7258
10.5469,18.5698,6.8700
9.6312,19.0003,4.0216
10.0702,16.0518,6.5135
9.9247,18.2562,5.6029
9.2383,23.9970,8.4395
11.2568,21.5284,2.9474
10.2827,19.5738,4.9915
13.5677,16.7572,7.0860
8.2461,21.1544,5.9614
10.5619,17.3405,5.6140
15.6492,27.4071,5.3263
8.2462,16.7409,6.3534
10.5887,11.6404,6.4625
8.0890,20.0219,5.1559
12.2939,18.3293,2.4922
10.1167,17.9935,6.6216
12.4309,19.4141,1.6258
7.1254,12.5148,2.7319
13.9337,24.0288,6.5209
11.3669,19.9150,2.0768
10.9450,21.3839,5.0359
10.5917,17.3164,6.3630
9.7239,14.1435,6.9191
9.9991,18.5617,4.9717
7.0702,21.3176,2.3269
9.8759,17.9166,7.6262
9.5259,24.7334,5.0332
11.8949,13.9144,1.7640
11.4787,18.4212,6.3982
8.3245,20.5790,3.5209
10.5251,22.2059,10.4980
7.7809,23.0024,2.8384
9.5758,21.5453,4.3957
10.9480,18.3431,4.6691
8.7623,16.9806,4.9190
8.4018,12.9018,7.2055
11.2243,18.5011,5.9117
12.1712,19.6275,6.3523
5.8815,19.9481,3.1859
12.0966,21.4312,4.3648
9.6115,19.3054,2.8130
12.4297,22.3585,3.4281
11.6404,14.8538,5.4048
8.9848,19.8069,5.1939
7.9306,20.4293,7.1175
6.7315,18.2469,4.0351
10.0344,20.6639,5.2459
10.0338,20.3736,4.8618
13.1838,15.0340,5.0276
8.5132,16.5805,3.7054
10.8054,23.0170,7.3787
12.0843,20.0808,6.9006
7.0088,20.5577,3.9850
10.4115,12.7544,5.4424
8.7430,19.6898,4.5110
7.7362,13.5528,4.2707
8.9684,16.2852,4.8905
9.6853,21.4659,3.9774
11.4915,17.9448,2.3206
10.5587,14.5601,5.4739
10.3915,19.6271,4.2041
14.4550,24.9254,3.7724
10.2967,17.8230,4.2378
9.5860,15.9077,3.3162
7.7076,24.1996,7.2350
10.9821,21.4242,6.1666
12.1081,22.8640,1.4027
10.1736,15.9661,5.5773
10.1137,16.7168,4.8879
10.4561,23.0285,5.8962
11.0423,16.9991,5.1836
10.5823,19.4532,7.5233
5.8728,25.2530,2.4158
8.9293,21.2159,1.4000
12.0998,22.0979,3.1770
7.6521,14.8414,6.2767
3.1245,15.0469,6.0378
9.3377,18.1233,8.9761
5.2061,18.7730,6.4406
9.7441,22.4929,5.1891
10.4138,12.6146,5.4157
8.1633,18.3705,2.8897
10.4692,23.9581,4.9479
11.7752,21.7762,3.7205
9.2615,19.4405,7.6158
9.8735,21.0398,7.3661
9.2770,18.1151,9.4429
11.1731,18.7133,6.3058
4.8733,18.3373,5.0212
7.5304,13.8335,5.2684
11.1956,18.0853,6.2405
10.9159,20.6784,8.3449
10.6076,26.8157,4.4041
7.1501,16.8211,3.7001
12.1301,17.9561,5.7881
11.4407,21.6889,4.3783
8.6381,23.2697,6.9504
11.7452,20.7179,3.4660
11.6496,24.2315,1.8879
10.5434,21.0756,7.8247
12.4781,23.7209,6.1534
9.9004,25.9211,5.4239
11.0107,15.2535,7.1606
8.4191,22.4375,4.1160
10.7868,18.8447,4.6760
11.4842,20.5305,5.6067
10.6065,21.9755,5.3583
10.8139,21.3683,5.8495
9.3650,19.2574,6.1451
9.9564,16.1542,7.8122
10.3437,21.8139,8.4525
9.6788,22.5172,4.1093
11.9767,19.5823,3.4821
11.7607,17.8208,4.6103
6.4408,15.1853,2.3982
7.6334,21.4775,4.7795
12.2156,21.5384,-0.4675
10.5053,20.1907,6.6708
7.3694,17.7562,4.2693
10.7207,18.5004,5.1067
6.9129,15.1295,3.3333
6.8939,15.6887,1.7383
11.2967,20.7574,2.2726
10.3425,15.7518,6.5798
10.5831,17.9433,5.6139
9.0694,22.4526,8.4499
10.8348,22.6894,5.9903
9.4030,18.5521,6.2297
